Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Country,Island
5/20/2021,Sulawesi Tengah,8,3,71,-66,12732,356,12020,356,Sulawesi Tengah,Indonesia,Sulawesi
5/21/2021,Sulawesi Tengah,7,0,23,-16,12739,356,12043,340,Sulawesi Tengah,Indonesia,Sulawesi
5/22/2021,Sulawesi Tengah,15,1,0,14,12754,357,12043,354,Sulawesi Tengah,Indonesia,Sulawesi
5/23/2021,Sulawesi Tengah,12,0,14,-2,12766,357,12057,352,Sulawesi Tengah,Indonesia,Sulawesi
5/24/2021,Sulawesi Tengah,21,1,15,5,12787,358,12072,357,Sulawesi Tengah,Indonesia,Sulawesi
5/25/2021,Sulawesi Tengah,15,0,126,-111,12802,358,12198,246,Sulawesi Tengah,Indonesia,Sulawesi
5/26/2021,Sulawesi Tengah,17,2,10,5,12819,360,12208,251,Sulawesi Tengah,Indonesia,Sulawesi
5/27/2021,Sulawesi Tengah,7,0,33,-26,12826,360,12241,225,Sulawesi Tengah,Indonesia,Sulawesi
5/28/2021,Sulawesi Tengah,18,1,9,8,12844,361,12250,233,Sulawesi Tengah,Indonesia,Sulawesi
5/29/2021,Sulawesi Tengah,35,4,4,27,12879,365,12254,260,Sulawesi Tengah,Indonesia,Sulawesi
5/30/2021,Sulawesi Tengah,14,0,2,12,12893,365,12256,272,Sulawesi Tengah,Indonesia,Sulawesi
5/31/2021,Sulawesi Tengah,3,0,12,-9,12896,365,12268,263,Sulawesi Tengah,Indonesia,Sulawesi
6/1/2021,Sulawesi Tengah,6,0,10,-4,12902,365,12278,259,Sulawesi Tengah,Indonesia,Sulawesi
6/2/2021,Sulawesi Tengah,30,4,46,-20,12932,369,12324,239,Sulawesi Tengah,Indonesia,Sulawesi
6/3/2021,Sulawesi Tengah,6,2,15,-11,12938,371,12339,228,Sulawesi Tengah,Indonesia,Sulawesi
6/4/2021,Sulawesi Tengah,21,0,2,19,12959,371,12341,247,Sulawesi Tengah,Indonesia,Sulawesi
6/5/2021,Sulawesi Tengah,6,0,8,-2,12965,371,12349,245,Sulawesi Tengah,Indonesia,Sulawesi
6/6/2021,Sulawesi Tengah,6,2,15,-11,12971,373,12364,234,Sulawesi Tengah,Indonesia,Sulawesi
6/7/2021,Sulawesi Tengah,8,1,4,3,12979,374,12368,237,Sulawesi Tengah,Indonesia,Sulawesi
6/8/2021,Sulawesi Tengah,53,2,63,-12,13032,376,12431,225,Sulawesi Tengah,Indonesia,Sulawesi
6/9/2021,Sulawesi Tengah,7,2,13,-8,13039,378,12444,217,Sulawesi Tengah,Indonesia,Sulawesi
6/10/2021,Sulawesi Tengah,14,0,8,6,13053,378,12452,223,Sulawesi Tengah,Indonesia,Sulawesi
6/11/2021,Sulawesi Tengah,10,0,21,-11,13063,378,12473,212,Sulawesi Tengah,Indonesia,Sulawesi
6/12/2021,Sulawesi Tengah,8,2,4,2,13071,380,12477,214,Sulawesi Tengah,Indonesia,Sulawesi
6/13/2021,Sulawesi Tengah,9,1,3,5,13080,381,12480,219,Sulawesi Tengah,Indonesia,Sulawesi
6/14/2021,Sulawesi Tengah,7,0,17,-10,13087,381,12497,209,Sulawesi Tengah,Indonesia,Sulawesi
6/15/2021,Sulawesi Tengah,11,1,2,8,13098,382,12499,217,Sulawesi Tengah,Indonesia,Sulawesi
6/16/2021,Sulawesi Tengah,16,0,9,7,13114,382,12508,224,Sulawesi Tengah,Indonesia,Sulawesi
6/17/2021,Sulawesi Tengah,23,0,1,22,13137,382,12509,246,Sulawesi Tengah,Indonesia,Sulawesi
6/18/2021,Sulawesi Tengah,22,1,7,14,13159,383,12516,260,Sulawesi Tengah,Indonesia,Sulawesi
6/19/2021,Sulawesi Tengah,39,1,43,-5,13198,384,12559,255,Sulawesi Tengah,Indonesia,Sulawesi
6/20/2021,Sulawesi Tengah,20,0,0,20,13218,384,12559,275,Sulawesi Tengah,Indonesia,Sulawesi
6/21/2021,Sulawesi Tengah,19,3,43,-27,13237,387,12602,248,Sulawesi Tengah,Indonesia,Sulawesi
6/22/2021,Sulawesi Tengah,23,0,16,7,13260,387,12618,255,Sulawesi Tengah,Indonesia,Sulawesi
6/23/2021,Sulawesi Tengah,33,1,11,21,13293,388,12629,276,Sulawesi Tengah,Indonesia,Sulawesi
6/24/2021,Sulawesi Tengah,39,1,4,34,13332,389,12633,310,Sulawesi Tengah,Indonesia,Sulawesi
6/25/2021,Sulawesi Tengah,56,4,17,35,13388,393,12650,345,Sulawesi Tengah,Indonesia,Sulawesi
6/26/2021,Sulawesi Tengah,29,1,0,28,13417,394,12650,373,Sulawesi Tengah,Indonesia,Sulawesi
6/27/2021,Sulawesi Tengah,35,1,2,32,13452,395,12652,405,Sulawesi Tengah,Indonesia,Sulawesi
6/28/2021,Sulawesi Tengah,50,3,55,-8,13502,398,12707,397,Sulawesi Tengah,Indonesia,Sulawesi
6/29/2021,Sulawesi Tengah,75,1,26,48,13577,399,12733,445,Sulawesi Tengah,Indonesia,Sulawesi
6/30/2021,Sulawesi Tengah,68,4,15,49,13645,403,12748,494,Sulawesi Tengah,Indonesia,Sulawesi
7/1/2021,Sulawesi Tengah,78,1,14,63,13723,404,12762,557,Sulawesi Tengah,Indonesia,Sulawesi
7/2/2021,Sulawesi Tengah,98,3,20,75,13821,407,12782,632,Sulawesi Tengah,Indonesia,Sulawesi
7/3/2021,Sulawesi Tengah,100,0,15,85,13921,407,12797,717,Sulawesi Tengah,Indonesia,Sulawesi
7/4/2021,Sulawesi Tengah,56,2,18,36,13977,409,12815,753,Sulawesi Tengah,Indonesia,Sulawesi
7/5/2021,Sulawesi Tengah,77,0,28,49,14054,409,12843,802,Sulawesi Tengah,Indonesia,Sulawesi
7/6/2021,Sulawesi Tengah,107,3,12,92,14161,412,12855,894,Sulawesi Tengah,Indonesia,Sulawesi
7/7/2021,Sulawesi Tengah,118,2,15,101,14279,414,12870,995,Sulawesi Tengah,Indonesia,Sulawesi
7/8/2021,Sulawesi Tengah,157,3,35,119,14436,417,12905,1114,Sulawesi Tengah,Indonesia,Sulawesi
7/9/2021,Sulawesi Tengah,233,6,82,145,14669,423,12987,1259,Sulawesi Tengah,Indonesia,Sulawesi
7/10/2021,Sulawesi Tengah,135,2,30,103,14804,425,13017,1362,Sulawesi Tengah,Indonesia,Sulawesi
7/11/2021,Sulawesi Tengah,184,4,63,117,14988,429,13080,1479,Sulawesi Tengah,Indonesia,Sulawesi
7/12/2021,Sulawesi Tengah,83,9,138,-64,15071,438,13218,1415,Sulawesi Tengah,Indonesia,Sulawesi
7/13/2021,Sulawesi Tengah,329,4,73,252,15400,442,13291,1667,Sulawesi Tengah,Indonesia,Sulawesi
7/14/2021,Sulawesi Tengah,264,6,66,192,15664,448,13357,1859,Sulawesi Tengah,Indonesia,Sulawesi
7/15/2021,Sulawesi Tengah,308,7,93,208,15972,455,13450,2067,Sulawesi Tengah,Indonesia,Sulawesi
7/16/2021,Sulawesi Tengah,233,4,93,136,16205,459,13543,2203,Sulawesi Tengah,Indonesia,Sulawesi
7/17/2021,Sulawesi Tengah,337,7,61,269,16542,466,13604,2472,Sulawesi Tengah,Indonesia,Sulawesi
7/18/2021,Sulawesi Tengah,251,7,72,172,16793,473,13676,2644,Sulawesi Tengah,Indonesia,Sulawesi
7/19/2021,Sulawesi Tengah,273,5,49,219,17066,478,13725,2863,Sulawesi Tengah,Indonesia,Sulawesi
7/20/2021,Sulawesi Tengah,215,9,13,193,17281,487,13738,3056,Sulawesi Tengah,Indonesia,Sulawesi
7/21/2021,Sulawesi Tengah,280,4,119,157,17561,491,13857,3213,Sulawesi Tengah,Indonesia,Sulawesi
7/22/2021,Sulawesi Tengah,378,14,227,137,17939,505,14084,3350,Sulawesi Tengah,Indonesia,Sulawesi
7/23/2021,Sulawesi Tengah,497,5,135,357,18436,510,14219,3707,Sulawesi Tengah,Indonesia,Sulawesi
7/24/2021,Sulawesi Tengah,388,10,170,208,18824,520,14389,3915,Sulawesi Tengah,Indonesia,Sulawesi
7/25/2021,Sulawesi Tengah,278,10,99,169,19102,530,14488,4084,Sulawesi Tengah,Indonesia,Sulawesi
7/26/2021,Sulawesi Tengah,415,11,50,354,19517,541,14538,4438,Sulawesi Tengah,Indonesia,Sulawesi
7/27/2021,Sulawesi Tengah,620,23,226,371,20137,564,14764,4809,Sulawesi Tengah,Indonesia,Sulawesi
7/28/2021,Sulawesi Tengah,819,15,348,456,20956,579,15112,5265,Sulawesi Tengah,Indonesia,Sulawesi
7/29/2021,Sulawesi Tengah,804,16,250,538,21760,595,15362,5803,Sulawesi Tengah,Indonesia,Sulawesi
7/30/2021,Sulawesi Tengah,643,25,425,193,22403,620,15787,5996,Sulawesi Tengah,Indonesia,Sulawesi
7/31/2021,Sulawesi Tengah,418,22,322,74,22821,642,16109,6070,Sulawesi Tengah,Indonesia,Sulawesi
8/1/2021,Sulawesi Tengah,633,26,191,416,23454,668,16300,6486,Sulawesi Tengah,Indonesia,Sulawesi
8/2/2021,Sulawesi Tengah,543,17,306,220,23997,685,16606,6706,Sulawesi Tengah,Indonesia,Sulawesi
8/3/2021,Sulawesi Tengah,827,16,308,503,24824,701,16914,7209,Sulawesi Tengah,Indonesia,Sulawesi
8/4/2021,Sulawesi Tengah,665,20,290,355,25489,721,17204,7564,Sulawesi Tengah,Indonesia,Sulawesi
8/5/2021,Sulawesi Tengah,838,27,578,233,26327,748,17782,7797,Sulawesi Tengah,Indonesia,Sulawesi
8/6/2021,Sulawesi Tengah,1566,37,382,1147,27893,785,18164,8944,Sulawesi Tengah,Indonesia,Sulawesi
8/7/2021,Sulawesi Tengah,803,23,473,307,28696,808,18637,9251,Sulawesi Tengah,Indonesia,Sulawesi
8/8/2021,Sulawesi Tengah,843,32,284,527,29539,840,18921,9778,Sulawesi Tengah,Indonesia,Sulawesi
8/9/2021,Sulawesi Tengah,428,25,852,-449,29967,865,19773,9329,Sulawesi Tengah,Indonesia,Sulawesi
8/10/2021,Sulawesi Tengah,966,30,691,245,30933,895,20464,9574,Sulawesi Tengah,Indonesia,Sulawesi
8/11/2021,Sulawesi Tengah,915,32,453,430,31848,927,20917,10004,Sulawesi Tengah,Indonesia,Sulawesi
8/12/2021,Sulawesi Tengah,649,26,805,-182,32497,953,21722,9822,Sulawesi Tengah,Indonesia,Sulawesi
8/13/2021,Sulawesi Tengah,998,30,913,55,33495,983,22635,9877,Sulawesi Tengah,Indonesia,Sulawesi
8/14/2021,Sulawesi Tengah,882,34,732,116,34377,1017,23367,9993,Sulawesi Tengah,Indonesia,Sulawesi
8/15/2021,Sulawesi Tengah,674,31,574,69,35051,1048,23941,10062,Sulawesi Tengah,Indonesia,Sulawesi
8/16/2021,Sulawesi Tengah,526,34,951,-459,35577,1082,24892,9603,Sulawesi Tengah,Indonesia,Sulawesi
8/17/2021,Sulawesi Tengah,891,21,453,417,36468,1103,25345,10020,Sulawesi Tengah,Indonesia,Sulawesi
8/18/2021,Sulawesi Tengah,450,27,625,-202,36918,1130,25970,9818,Sulawesi Tengah,Indonesia,Sulawesi
8/19/2021,Sulawesi Tengah,833,23,803,7,37751,1153,26773,9825,Sulawesi Tengah,Indonesia,Sulawesi
8/20/2021,Sulawesi Tengah,595,17,841,-263,38346,1170,27614,9562,Sulawesi Tengah,Indonesia,Sulawesi
8/21/2021,Sulawesi Tengah,546,29,577,-60,38892,1199,28191,9502,Sulawesi Tengah,Indonesia,Sulawesi
8/22/2021,Sulawesi Tengah,318,21,754,-457,39210,1220,28945,9045,Sulawesi Tengah,Indonesia,Sulawesi
8/23/2021,Sulawesi Tengah,331,15,629,-313,39541,1235,29574,8732,Sulawesi Tengah,Indonesia,Sulawesi
8/24/2021,Sulawesi Tengah,573,15,966,-408,40114,1250,30540,8324,Sulawesi Tengah,Indonesia,Sulawesi
8/25/2021,Sulawesi Tengah,503,20,975,-492,40617,1270,31515,7832,Sulawesi Tengah,Indonesia,Sulawesi
8/26/2021,Sulawesi Tengah,471,24,824,-377,41088,1294,32339,7455,Sulawesi Tengah,Indonesia,Sulawesi
8/27/2021,Sulawesi Tengah,375,10,841,-476,41463,1304,33180,6979,Sulawesi Tengah,Indonesia,Sulawesi
8/28/2021,Sulawesi Tengah,320,15,818,-513,41783,1319,33998,6466,Sulawesi Tengah,Indonesia,Sulawesi
8/29/2021,Sulawesi Tengah,204,17,376,-189,41987,1336,34374,6277,Sulawesi Tengah,Indonesia,Sulawesi
8/30/2021,Sulawesi Tengah,194,15,666,-487,42181,1351,35040,5790,Sulawesi Tengah,Indonesia,Sulawesi
8/31/2021,Sulawesi Tengah,340,6,581,-247,42521,1357,35621,5543,Sulawesi Tengah,Indonesia,Sulawesi
9/1/2021,Sulawesi Tengah,244,16,440,-212,42765,1373,36061,5331,Sulawesi Tengah,Indonesia,Sulawesi
9/2/2021,Sulawesi Tengah,285,15,548,-278,43050,1388,36609,5053,Sulawesi Tengah,Indonesia,Sulawesi
9/3/2021,Sulawesi Tengah,231,18,483,-270,43281,1406,37092,4783,Sulawesi Tengah,Indonesia,Sulawesi
9/4/2021,Sulawesi Tengah,281,13,549,-281,43562,1419,37641,4502,Sulawesi Tengah,Indonesia,Sulawesi
9/5/2021,Sulawesi Tengah,145,9,295,-159,43707,1428,37936,4343,Sulawesi Tengah,Indonesia,Sulawesi
9/6/2021,Sulawesi Tengah,183,9,399,-225,43890,1437,38335,4118,Sulawesi Tengah,Indonesia,Sulawesi
9/7/2021,Sulawesi Tengah,186,6,275,-95,44076,1443,38610,4023,Sulawesi Tengah,Indonesia,Sulawesi
9/8/2021,Sulawesi Tengah,171,10,598,-437,44247,1453,39208,3586,Sulawesi Tengah,Indonesia,Sulawesi
9/9/2021,Sulawesi Tengah,160,8,549,-397,44407,1461,39757,3189,Sulawesi Tengah,Indonesia,Sulawesi
9/10/2021,Sulawesi Tengah,163,12,438,-287,44570,1473,40195,2902,Sulawesi Tengah,Indonesia,Sulawesi
9/11/2021,Sulawesi Tengah,160,8,341,-189,44730,1481,40536,2713,Sulawesi Tengah,Indonesia,Sulawesi
9/12/2021,Sulawesi Tengah,84,4,235,-155,44814,1485,40771,2558,Sulawesi Tengah,Indonesia,Sulawesi
9/13/2021,Sulawesi Tengah,85,10,361,-286,44899,1495,41132,2272,Sulawesi Tengah,Indonesia,Sulawesi
9/14/2021,Sulawesi Tengah,137,5,240,-108,45036,1500,41372,2164,Sulawesi Tengah,Indonesia,Sulawesi
9/15/2021,Sulawesi Tengah,85,8,230,-153,45121,1508,41602,2011,Sulawesi Tengah,Indonesia,Sulawesi
9/16/2021,Sulawesi Tengah,69,2,251,-184,45190,1510,41853,1827,Sulawesi Tengah,Indonesia,Sulawesi
9/17/2021,Sulawesi Tengah,124,9,214,-99,45314,1519,42067,1728,Sulawesi Tengah,Indonesia,Sulawesi
9/18/2021,Sulawesi Tengah,143,6,192,-55,45457,1525,42259,1673,Sulawesi Tengah,Indonesia,Sulawesi
9/19/2021,Sulawesi Tengah,61,2,120,-61,45518,1527,42379,1612,Sulawesi Tengah,Indonesia,Sulawesi
9/20/2021,Sulawesi Tengah,54,3,181,-130,45572,1530,42560,1482,Sulawesi Tengah,Indonesia,Sulawesi
9/21/2021,Sulawesi Tengah,108,4,111,-7,45680,1534,42671,1475,Sulawesi Tengah,Indonesia,Sulawesi
9/22/2021,Sulawesi Tengah,117,8,213,-104,45797,1542,42884,1371,Sulawesi Tengah,Indonesia,Sulawesi
9/23/2021,Sulawesi Tengah,111,3,157,-49,45908,1545,43041,1322,Sulawesi Tengah,Indonesia,Sulawesi
9/24/2021,Sulawesi Tengah,70,3,143,-76,45978,1548,43184,1246,Sulawesi Tengah,Indonesia,Sulawesi
9/25/2021,Sulawesi Tengah,53,3,80,-30,46031,1551,43264,1216,Sulawesi Tengah,Indonesia,Sulawesi
9/26/2021,Sulawesi Tengah,106,1,123,-18,46137,1552,43387,1198,Sulawesi Tengah,Indonesia,Sulawesi
9/27/2021,Sulawesi Tengah,78,3,168,-93,46215,1555,43555,1105,Sulawesi Tengah,Indonesia,Sulawesi
9/28/2021,Sulawesi Tengah,61,1,108,-48,46276,1556,43663,1057,Sulawesi Tengah,Indonesia,Sulawesi
9/29/2021,Sulawesi Tengah,22,3,132,-113,46298,1559,43795,944,Sulawesi Tengah,Indonesia,Sulawesi
9/30/2021,Sulawesi Tengah,43,2,63,-22,46341,1561,43858,922,Sulawesi Tengah,Indonesia,Sulawesi
10/1/2021,Sulawesi Tengah,39,2,135,-98,46380,1563,43993,824,Sulawesi Tengah,Indonesia,Sulawesi
10/2/2021,Sulawesi Tengah,33,1,96,-64,46413,1564,44089,760,Sulawesi Tengah,Indonesia,Sulawesi
10/3/2021,Sulawesi Tengah,17,0,42,-25,46430,1564,44131,735,Sulawesi Tengah,Indonesia,Sulawesi
10/4/2021,Sulawesi Tengah,45,3,160,-118,46475,1567,44291,617,Sulawesi Tengah,Indonesia,Sulawesi
10/5/2021,Sulawesi Tengah,56,1,75,-20,46531,1568,44366,597,Sulawesi Tengah,Indonesia,Sulawesi
10/6/2021,Sulawesi Tengah,47,1,44,2,46578,1569,44410,599,Sulawesi Tengah,Indonesia,Sulawesi
10/7/2021,Sulawesi Tengah,38,1,67,-30,46616,1570,44477,569,Sulawesi Tengah,Indonesia,Sulawesi
10/8/2021,Sulawesi Tengah,21,4,47,-30,46637,1574,44524,539,Sulawesi Tengah,Indonesia,Sulawesi
10/9/2021,Sulawesi Tengah,29,0,50,-21,46666,1574,44574,518,Sulawesi Tengah,Indonesia,Sulawesi
10/10/2021,Sulawesi Tengah,19,2,44,-27,46685,1576,44618,491,Sulawesi Tengah,Indonesia,Sulawesi
10/11/2021,Sulawesi Tengah,12,0,42,-30,46697,1576,44660,461,Sulawesi Tengah,Indonesia,Sulawesi
10/12/2021,Sulawesi Tengah,31,2,45,-16,46728,1578,44705,445,Sulawesi Tengah,Indonesia,Sulawesi
10/13/2021,Sulawesi Tengah,25,1,88,-64,46753,1579,44793,381,Sulawesi Tengah,Indonesia,Sulawesi
10/14/2021,Sulawesi Tengah,31,0,54,-23,46784,1579,44847,358,Sulawesi Tengah,Indonesia,Sulawesi
10/15/2021,Sulawesi Tengah,18,0,49,-31,46802,1579,44896,327,Sulawesi Tengah,Indonesia,Sulawesi
10/16/2021,Sulawesi Tengah,8,1,42,-35,46810,1580,44938,292,Sulawesi Tengah,Indonesia,Sulawesi
10/17/2021,Sulawesi Tengah,3,1,13,-11,46813,1581,44951,281,Sulawesi Tengah,Indonesia,Sulawesi
10/18/2021,Sulawesi Tengah,13,0,52,-39,46826,1581,45003,242,Sulawesi Tengah,Indonesia,Sulawesi
10/19/2021,Sulawesi Tengah,16,2,43,-29,46842,1583,45046,213,Sulawesi Tengah,Indonesia,Sulawesi
10/20/2021,Sulawesi Tengah,18,0,18,0,46860,1583,45064,213,Sulawesi Tengah,Indonesia,Sulawesi
10/21/2021,Sulawesi Tengah,12,2,32,-22,46872,1585,45096,191,Sulawesi Tengah,Indonesia,Sulawesi
10/22/2021,Sulawesi Tengah,17,2,33,-18,46889,1587,45129,173,Sulawesi Tengah,Indonesia,Sulawesi
10/23/2021,Sulawesi Tengah,34,0,36,-2,46923,1587,45165,171,Sulawesi Tengah,Indonesia,Sulawesi
10/24/2021,Sulawesi Tengah,9,1,15,-7,46932,1588,45180,164,Sulawesi Tengah,Indonesia,Sulawesi
10/25/2021,Sulawesi Tengah,15,0,31,-16,46947,1588,45211,148,Sulawesi Tengah,Indonesia,Sulawesi
10/26/2021,Sulawesi Tengah,12,1,3,8,46959,1589,45214,156,Sulawesi Tengah,Indonesia,Sulawesi
10/27/2021,Sulawesi Tengah,12,0,22,-10,46971,1589,45236,146,Sulawesi Tengah,Indonesia,Sulawesi
10/28/2021,Sulawesi Tengah,25,1,15,9,46996,1590,45251,155,Sulawesi Tengah,Indonesia,Sulawesi
10/29/2021,Sulawesi Tengah,3,2,18,-17,46999,1592,45269,138,Sulawesi Tengah,Indonesia,Sulawesi
10/30/2021,Sulawesi Tengah,5,1,10,-6,47004,1593,45279,132,Sulawesi Tengah,Indonesia,Sulawesi
10/31/2021,Sulawesi Tengah,9,0,5,4,47013,1593,45284,136,Sulawesi Tengah,Indonesia,Sulawesi
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
5/1/2020,Sulawesi Tenggara,0,0,1,-1,62,2,11,49,Sulawesi Tenggara,Indonesia,Sulawesi
5/2/2020,Sulawesi Tenggara,2,0,0,2,64,2,11,51,Sulawesi Tenggara,Indonesia,Sulawesi
5/3/2020,Sulawesi Tenggara,0,1,0,-1,64,3,11,50,Sulawesi Tenggara,Indonesia,Sulawesi
5/4/2020,Sulawesi Tenggara,0,0,0,0,64,3,11,50,Sulawesi Tenggara,Indonesia,Sulawesi
5/5/2020,Sulawesi Tenggara,5,0,4,1,69,3,15,51,Sulawesi Tenggara,Indonesia,Sulawesi
5/6/2020,Sulawesi Tenggara,0,0,0,0,69,3,15,51,Sulawesi Tenggara,Indonesia,Sulawesi
5/7/2020,Sulawesi Tenggara,0,0,0,0,69,3,15,51,Sulawesi Tenggara,Indonesia,Sulawesi
5/8/2020,Sulawesi Tenggara,1,0,0,1,70,3,15,52,Sulawesi Tenggara,Indonesia,Sulawesi
5/9/2020,Sulawesi Tenggara,2,0,0,2,72,3,15,54,Sulawesi Tenggara,Indonesia,Sulawesi
5/10/2020,Sulawesi Tenggara,5,0,1,4,77,3,16,58,Sulawesi Tenggara,Indonesia,Sulawesi
5/11/2020,Sulawesi Tenggara,0,0,0,0,77,3,16,58,Sulawesi Tenggara,Indonesia,Sulawesi
5/12/2020,Sulawesi Tenggara,0,0,0,0,77,3,16,58,Sulawesi Tenggara,Indonesia,Sulawesi
5/13/2020,Sulawesi Tenggara,89,1,1,87,166,4,17,145,Sulawesi Tenggara,Indonesia,Sulawesi
5/14/2020,Sulawesi Tenggara,0,0,0,0,166,4,17,145,Sulawesi Tenggara,Indonesia,Sulawesi
5/15/2020,Sulawesi Tenggara,17,0,2,15,183,4,19,160,Sulawesi Tenggara,Indonesia,Sulawesi
5/16/2020,Sulawesi Tenggara,6,0,0,6,189,4,19,166,Sulawesi Tenggara,Indonesia,Sulawesi
5/17/2020,Sulawesi Tenggara,2,0,0,2,191,4,19,168,Sulawesi Tenggara,Indonesia,Sulawesi
5/18/2020,Sulawesi Tenggara,0,0,1,-1,191,4,20,167,Sulawesi Tenggara,Indonesia,Sulawesi
5/19/2020,Sulawesi Tenggara,11,0,5,6,202,4,25,173,Sulawesi Tenggara,Indonesia,Sulawesi
5/20/2020,Sulawesi Tenggara,0,0,0,0,202,4,25,173,Sulawesi Tenggara,Indonesia,Sulawesi
5/21/2020,Sulawesi Tenggara,0,0,0,0,202,4,25,173,Sulawesi Tenggara,Indonesia,Sulawesi
5/22/2020,Sulawesi Tenggara,9,0,5,4,211,4,30,177,Sulawesi Tenggara,Indonesia,Sulawesi
5/23/2020,Sulawesi Tenggara,4,0,21,-17,215,4,51,160,Sulawesi Tenggara,Indonesia,Sulawesi
5/24/2020,Sulawesi Tenggara,0,0,0,0,215,4,51,160,Sulawesi Tenggara,Indonesia,Sulawesi
5/25/2020,Sulawesi Tenggara,0,0,0,0,215,4,51,160,Sulawesi Tenggara,Indonesia,Sulawesi
5/26/2020,Sulawesi Tenggara,0,0,49,-49,215,4,100,111,Sulawesi Tenggara,Indonesia,Sulawesi
5/27/2020,Sulawesi Tenggara,11,0,8,3,226,4,108,114,Sulawesi Tenggara,Indonesia,Sulawesi
5/28/2020,Sulawesi Tenggara,14,0,1,13,240,4,109,127,Sulawesi Tenggara,Indonesia,Sulawesi
5/29/2020,Sulawesi Tenggara,1,0,3,-2,241,4,112,125,Sulawesi Tenggara,Indonesia,Sulawesi
5/30/2020,Sulawesi Tenggara,0,0,0,0,241,4,112,125,Sulawesi Tenggara,Indonesia,Sulawesi
5/31/2020,Sulawesi Tenggara,3,0,9,-6,244,4,121,119,Sulawesi Tenggara,Indonesia,Sulawesi
6/1/2020,Sulawesi Tenggara,0,0,0,0,244,4,121,119,Sulawesi Tenggara,Indonesia,Sulawesi
6/2/2020,Sulawesi Tenggara,0,0,3,-3,244,4,124,116,Sulawesi Tenggara,Indonesia,Sulawesi
6/3/2020,Sulawesi Tenggara,7,0,7,0,251,4,131,116,Sulawesi Tenggara,Indonesia,Sulawesi
6/4/2020,Sulawesi Tenggara,1,1,0,0,252,5,131,116,Sulawesi Tenggara,Indonesia,Sulawesi
6/5/2020,Sulawesi Tenggara,5,0,10,-5,257,5,141,111,Sulawesi Tenggara,Indonesia,Sulawesi
6/6/2020,Sulawesi Tenggara,0,0,3,-3,257,5,144,108,Sulawesi Tenggara,Indonesia,Sulawesi
6/7/2020,Sulawesi Tenggara,2,0,10,-8,259,5,154,100,Sulawesi Tenggara,Indonesia,Sulawesi
6/8/2020,Sulawesi Tenggara,0,0,1,-1,259,5,155,99,Sulawesi Tenggara,Indonesia,Sulawesi
6/9/2020,Sulawesi Tenggara,4,0,17,-13,263,5,172,86,Sulawesi Tenggara,Indonesia,Sulawesi
6/10/2020,Sulawesi Tenggara,3,0,2,1,266,5,174,87,Sulawesi Tenggara,Indonesia,Sulawesi
6/11/2020,Sulawesi Tenggara,6,0,4,2,272,5,178,89,Sulawesi Tenggara,Indonesia,Sulawesi
6/12/2020,Sulawesi Tenggara,5,0,2,3,277,5,180,92,Sulawesi Tenggara,Indonesia,Sulawesi
6/13/2020,Sulawesi Tenggara,2,0,10,-8,279,5,190,84,Sulawesi Tenggara,Indonesia,Sulawesi
